DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
5/1/2008,RFC,593.149,585.08,585.878,548.801,539.829,555.053,584.228,574.593,500.906,490.134,554.9,525.976,456.154,481.969,509.129,546.868,579.431,633.27,659.936,632.107,655.838,663.222,667.961,597.032
5/2/2008,RFC,595.74,595.722,602.74,616.379,607.686,557.044,661.143,670.701,657.772,697.974,659.781,602.374,261.613,261.162,647.786,690.24,701.847,724.425,683.183,702.487,715.775,671.639,580.498,560.507
5/3/2008,RFC,582.698,626.578,650.542,668.333,670.458,669.401,677.993,695.312,701.141,705.128,704.054,718.556,719.325,738.743,760.027,767.943,745.193,718.186,678.305,601.915,446.017,439.005,477.559,407.359
5/4/2008,RFC,498.682,507.895,537.693,495.01,412.591,288.85,193.931,143.454,107.039,123.204,135.25,169.726,195.622,217.661,215.854,188.232,204.259,253.328,282.188,274.952,242.68,292.014,355.206,403.696
5/5/2008,RFC,488.554,479.319,438.7,419.979,418.39,429.11,410.255,380.468,268.158,169.893,186.451,143.495,173.3,227.878,250.536,263.644,316.132,268.88,212.983,145.633,86.592,49.709,30.92,16.158
5/6/2008,RFC,12.746,35.894,119.437,131.084,262.418,247.389,280.227,276.291,169.592,100.677,28.683,57.618,108.817,195.422,292.471,383.671,496.639,580.053,551.428,574.92,562.374,579.382,664.103,681.776
5/7/2008,RFC,608.258,532.36,511.474,452.757,537.621,541.415,516.687,470.334,426.86,400.042,435.435,389.406,366.255,318.514,289.479,286.955,208.818,160.421,161.179,148.575,157.38,216.793,269.158,374.058
5/8/2008,RFC,348.362,579.859,709.917,660.188,650.648,616.435,712.858,718.962,736.988,704.834,710.337,724.016,683.455,644.585,673.026,648.132,595.653,567.603,515.63,426.893,350.25,339.148,405.161,445.795
5/9/2008,RFC,381.616,302.265,288.412,305.701,281.648,237.18,226.792,150.872,144.076,123.806,117.97,113.983,155.941,173.729,170.146,134.908,189.855,157.597,159.688,210.39,201.442,150.537,108.38,84.687
5/10/2008,RFC,88.122,79.977,81.557,91.555,116.025,119.722,97.587,147.437,122.946,80.016,107.331,99.423,86.989,116.356,170.97,269.106,435.484,446.704,443.544,527.631,542.92,517.702,571.231,649.255
5/11/2008,RFC,627.454,721.172,754.139,773.135,709.193,441.495,560.949,541.168,583.523,774.018,903.731,885.28,682.786,651.628,656.192,789.859,850.475,844.228,849.789,832.707,814.666,701.7,701.052,685.064
5/12/2008,RFC,635.1,591.735,590.569,575.226,559.524,463.487,431.251,400.763,263.008,182.047,118.062,91.098,78.596,54.054,53.525,59.581,67.607,83.449,99.256,91.641,122.226,196.522,283.732,376.885
5/13/2008,RFC,511.658,538.263,493.45,534.007,550.529,620.01,660.253,650.487,599.98,628.66,652.325,653.03,697.283,697.134,671.82,663.572,613.373,525.394,493.438,286.119,212.931,380.454,481.628,414.978
5/14/2008,RFC,507.444,567.672,526.062,472.623,442.921,320.454,310.39,295.898,246.429,313.316,299.089,357.221,346.206,355.131,330.318,256.57,199.374,154.481,159.964,158.22,108.658,96.426,131.084,169.003
5/15/2008,RFC,194.132,243.378,282.397,284.628,307.761,377.551,430.985,384.451,179.756,158.179,142.967,95.281,107.497,151.905,175.971,173.498,167.463,119.112,88.32,53.521,63.978,64.274,91.441,95.985
5/16/2008,RFC,84.807,149.354,199.906,241.035,215.927,167.739,160.88,204.99,295.456,202.755,180.652,196.751,188.813,238.874,241.278,303.363,394.455,457.182,582.034,594.93,591.688,624.608,731.365,812.075
5/17/2008,RFC,808.562,832.362,814.604,822.37,790.268,693.076,638.115,598.574,557.894,480.402,466.337,486.661,609.535,616.143,645.383,657.528,621.565,575.517,429.878,309.687,435.524,606.655,562.447,752.534
5/18/2008,RFC,668.049,555.505,398.037,181.412,117.985,156.229,288.146,432.656,418.699,552.747,587.478,605.724,652.335,639.252,551.707,522.543,579.334,576.262,603.795,538.784,403.118,268.691,195.209,167.223
5/19/2008,RFC,157.701,161.124,182.87,212.4,196.658,220.482,233.965,273.758,291.954,306.525,293.246,326.225,370.397,406.695,394.879,372.163,351.842,371.343,302.691,236.69,139.046,201.799,205.009,204.809
5/20/2008,RFC,216.636,150.227,169.824,160.827,135.03,89.366,75.55,84.876,70.291,39.999,81.132,120.008,200.834,292.745,339.401,351.656,390.27,418.114,454.826,426.367,345.574,341.696,385.304,424.034
5/21/2008,RFC,432.406,410.968,407.389,401.616,374.789,409.376,442.433,259.267,177.915,153.991,138.355,186.797,223.37,282.865,332.367,347.818,312.539,286.449,285.986,265.934,232.998,210.904,208.11,196.23
5/22/2008,RFC,202.453,202.802,241.229,278.274,279.003,273.13,338.498,420.394,397.447,326.374,324.671,326.333,309.235,311.547,336.913,315.087,304.029,296.629,400.055,542.508,616.063,623.937,579.155,484.814
5/23/2008,RFC,395.077,364.078,517.607,664.722,562.829,596.866,573.115,482.11,366.484,319.268,313.747,171.781,113.313,304.682,359.112,202.513,177.913,402.928,553.869,512.118,476.424,499.507,489.508,494.717
5/24/2008,RFC,491.245,498.674,449.245,473.386,487.029,391.033,331.132,288.915,239.49,216.297,198.906,285.341,261.223,212.589,208.606,204.348,243.589,365.528,440.166,427.727,297.779,242.822,253.979,370.274
5/25/2008,RFC,495.53,437.632,469.802,499.915,534.031,516.832,503.725,507.912,488.869,511.73,491.109,468.247,456.624,297.879,170.679,161.578,246.85,356.785,406.223,419.711,419.252,473.313,496.736,506.278
5/26/2008,RFC,509.337,684.314,703.386,521.048,522.245,421.74,395.314,430.641,409.842,501.51,474.723,460.309,420.851,540.872,576.769,599.551,465.942,371.943,293.288,246.869,193.738,174.72,190.441,234.491
5/27/2008,RFC,262.208,306.901,358.166,426.747,519.614,667.614,664.261,611.594,653.215,597.648,544.561,581.865,535.42,517.07,572.914,720.107,702.448,702.231,695.326,719.18,693.06,696.336,605.67,609.855
5/28/2008,RFC,563.818,487.461,434.056,405.14,417.819,352.367,347.548,315.097,298.489,342.318,329.562,275.846,212.965,176.519,150.79,130.406,103.507,73.043,53.91,55.204,54.891,53.926,86.541,190.202
5/29/2008,RFC,176.175,149.953,131.226,110.48,106.67,144.274,176.017,180.211,125.959,50.904,39.595,24.842,41.258,79.116,98.808,125.494,95.918,103.47,91.787,117.632,264.949,337.786,430.806,437.068
5/30/2008,RFC,438.449,488.067,561.457,592.856,597.141,563.468,535.702,449.262,386.909,360.284,421.857,426.771,361.276,441.519,415.543,380.803,464.562,253.225,254.796,191.935,159.422,209.515,283.445,375.049
5/31/2008,RFC,414.706,462.61,424.696,543.69,564.707,598.026,657.52,607.33,559.244,470.868,456.073,503.222,561.306,593.694,642.427,660.869,648.164,599.108,558.015,430.316,348.936,282.917,268.265,289.719
6/1/2008,RFC,277.267,241.709,257.747,198.698,174.076,170.484,158.027,122.428,132.761,204.288,250.56,253.719,239.596,204.515,221.333,242.376,322.976,188.449,173.171,178.843,162.364,134.058,105.857,111.992
6/2/2008,RFC,111.792,116.869,130.597,134.71,133.936,126.312,123.625,90.123,58.884,51.56,45.503,48.747,48.841,51.073,58.032,79.918,80.461,79.435,92.196,93.685,154.446,189.085,184.09,144.786
6/3/2008,RFC,172.277,164.64,142.668,228.347,298.646,373.137,436.198,310.103,221.771,256.392,166.436,255.169,235.137,511.571,383.986,215.465,146.856,174.212,109.58,133.684,173.23,268.553,262.922,330.812
6/4/2008,RFC,345.672,263.852,155.852,302.118,272.603,308.735,313.046,205.361,179.238,256.407,236.567,191.778,135.514,242.144,270.301,242.936,152.076,125.197,144.638,314.863,343.993,275.476,358.972,432.748
6/5/2008,RFC,409.139,400.21,374.573,467.728,549.101,576.182,567.998,569.732,574.452,588.306,602.951,648.265,633.425,611.926,606.794,582.248,579.517,543.68,533.367,555.244,540.725,522.094,514.601,604.757
6/6/2008,RFC,719.349,737.498,766.879,757.302,760.882,757.433,738.218,685.868,656.466,679.35,642.609,609.992,573.448,575.661,559.232,529.316,534.907,562.712,567.133,591.595,597.449,564.098,509.668,449.761
6/7/2008,RFC,433.381,401.653,392.014,348.912,302.273,303.998,352.98,339.779,387.241,266.488,308.769,384.321,468.055,462.303,497.604,588.409,567.088,624.153,602.284,591.391,535.61,519.329,532.143,550.385
6/8/2008,RFC,498.271,544.755,571.937,563.05,601.396,607.085,565.658,507.033,545.557,686.261,727.681,717.906,729.681,632.59,522.234,486.925,458.363,515.964,565.769,595.96,563.817,568.136,553.459,525.736
6/9/2008,RFC,469.65,443.993,388.892,323.885,337.518,379.501,471.233,500.753,403.403,341.15,351.145,476.523,304.299,203.772,263.976,294.605,190.596,150.707,114.663,78.749,58.333,97.33,166.546,167.587
6/10/2008,RFC,212.468,338.664,447.773,292.474,102.914,215.788,212.454,185.786,218.887,188.667,217.719,344.339,375.267,332.431,303.641,319.83,326.38,361.748,311.479,314.418,240.606,213.693,252.459,372.968
6/11/2008,RFC,491.954,572.262,521.348,510.699,510.352,503.352,425.752,311.465,237.774,286.366,426.775,548.665,562.305,511.29,405.768,299.843,277.239,327.639,365.599,454.318,514.216,619.251,648.272,561.518
6/12/2008,RFC,583.79,630.155,639.546,629.636,598.347,515.814,508.336,447.193,451.544,394.48,433.721,443.884,483.323,488.376,506.149,533.029,563.847,595.354,604.262,576.137,549.508,503.244,562.261,706.994
6/13/2008,RFC,699.011,614.468,551.226,572.906,448.585,145.765,165.279,218.078,220.054,273.179,479.516,437.103,430.239,467.339,453.611,338.129,327.775,340.381,275.773,285.516,167.165,135.594,189.97,234.778
6/14/2008,RFC,166.488,120.282,119.049,109.014,153.779,174.658,214.612,226.363,203.171,123.159,123.847,145.609,165.314,166.282,178.365,225.449,212.263,208.894,207.799,178.394,187.912,243.139,294.697,253.28
6/15/2008,RFC,288.506,235.984,314.199,368.787,448.199,504,529.259,473.971,247.12,105.939,64.235,110.327,212.613,289.358,374.938,474.57,434.097,283.035,141.534,141.598,134.061,151.183,290.589,370.221
6/16/2008,RFC,438.2,483.404,392.184,318.179,244.616,191.114,185.184,182.196,140.914,168.902,287.067,309.256,345.177,451.286,538.513,628.598,628.676,630.769,534.807,558.491,405.155,270.861,262.455,202.679
6/17/2008,RFC,179.446,174.52,179.262,207.921,153.066,132.051,168.01,172.696,128.747,160.123,210.281,308.298,360.839,364.151,371.147,439.262,511.213,557.878,525.052,505.021,430.029,301.191,289.062,329.879
6/18/2008,RFC,359.858,426.851,449.754,426.679,412.7,400.114,359.106,321.238,247.878,200.09,250.086,280.94,384.259,489.343,500.568,546.741,537.741,443.304,351.086,262.569,140.627,69.721,106.547,181.185
6/19/2008,RFC,192.602,221.927,237.379,222.201,210.236,202.406,187.381,184.366,81.406,39.62,32.85,66.835,142.154,152.31,157.268,144.106,129.226,115.172,76.429,53.247,47.524,60.072,61.837,50.221
6/20/2008,RFC,53.447,69.465,122.823,163.997,167.616,172.79,183.488,157.746,112.03,70.081,70.317,80.518,75.467,80.346,77.779,93.431,111.994,110.282,114.036,115.117,93.332,125.266,120.291,107.737
6/21/2008,RFC,147.133,203.259,201.507,200.783,179.915,163.151,175.877,146.697,119.045,148.283,100.405,66.047,122.457,189.41,236.349,265.724,293.312,361.359,400.137,320.96,132.586,82.013,96.782,106.463
6/22/2008,RFC,116.815,206.381,187.781,153.063,150.073,138.596,168.715,133.14,85.938,107.714,157.456,225.449,292.608,384.193,384.954,387.683,431.777,415.841,432.241,474.941,292.231,161.362,168.671,107.741
6/23/2008,RFC,124.972,121.804,93.334,130.106,127.57,186.461,248.486,215.343,118.331,74.286,66.302,95.531,125.422,105.907,126.431,134.331,122.599,119.76,184.526,201.498,171.217,107.587,141.983,129.918
6/24/2008,RFC,162.672,250.794,252.449,238.695,219.283,204.072,225.646,197.702,143.274,120.468,111.537,128.227,160.173,162.046,190.429,212.093,194.297,182.503,196.156,336.103,197.68,201.173,172.365,213.889
6/25/2008,RFC,284.58,398.441,386.406,205.54,203.183,177.801,104.008,152.336,122.09,135.242,177.445,211.433,312.929,352.635,372.231,253.443,261.841,300.882,298.898,234.333,120.256,102.984,144.537,277.08
6/26/2008,RFC,322.974,410.216,568.741,599.716,529.162,364.414,284.709,269.101,329.722,270.389,223.127,207.183,197.817,188.428,244.05,299.342,355.227,283.696,205.26,178.179,176.367,158.773,157.795,179.492
6/27/2008,RFC,170.091,151.85,156.047,238.572,279.705,281.887,380.809,457.453,339.02,327.268,387.084,219.249,212.818,375.138,435.766,340.874,324.848,269.471,149.211,105.174,108.522,153.884,288.272,306.042
6/28/2008,RFC,401.209,543.013,573.379,484.739,396.233,427.228,426.18,341.539,321.136,362.775,372.326,469.465,425.631,480.855,628.228,762.505,732.144,796.55,809.705,774.572,659.561,516.889,403.318,474.949
6/29/2008,RFC,618.418,672.152,666.846,670.451,628.676,578.206,548.334,463.64,385.352,358.839,284.656,261.067,324.634,396.654,484.131,423.552,506.533,529.373,501.418,485.399,383.135,385.578,443.044,437.437
6/30/2008,RFC,411.623,345.83,295.806,259.616,255.031,253.823,283.97,252.164,184.251,89.005,72.234,94.736,154.275,212.871,227.38,242.447,272.341,357.821,355.844,262.885,159.705,118.978,112.719,114.07
7/1/2008,RFC,131.786,151.008,199.725,252.199,268.07,298.47,278.034,250.134,179.505,66.891,52.76,41.284,72.733,86.034,99.709,104.354,137.993,171.031,158.712,133.55,116.405,208.564,288.959,353.876
7/2/2008,RFC,382.284,377.888,465.391,550.063,592.084,577.49,549.264,496.292,441.858,415.19,533.91,564.298,545.636,600.757,596.402,581.079,544.173,558.461,515.826,482.988,516.848,497.857,501.877,506.635
7/3/2008,RFC,425.061,417.759,391.036,443.789,460.514,444.154,491.587,481.504,442.425,481.426,497.512,458.511,409.198,315.155,263.237,244.12,218.672,176.72,150.02,182.526,227.527,289.979,246.409,217.598
7/4/2008,RFC,247.905,230.25,230.971,244.001,183.571,139.335,123.608,90.765,49.253,13.624,5.628,25.159,66.3,52.395,25.67,22.991,11.293,8.333,10.555,8.943,16.383,21.109,40.23,99.919
7/5/2008,RFC,126.272,110.063,112.092,90.551,47.666,43.242,50.283,40.325,32.869,13.779,9.188,12.747,12.247,8.342,9.074,15.251,16.666,11.548,11.592,12.573,17.326,35.55,58.012,95.738
7/6/2008,RFC,153.712,161.938,156.167,98.886,44.384,42.457,51.767,88.456,100.52,78.789,166.163,226.162,215.769,244.003,254.802,248.659,262.962,249.968,233.231,209.904,200.843,240.057,280.53,293.204
7/7/2008,RFC,327.52,289.54,234.255,195.302,244.307,115.513,80.383,242.946,364.234,319.875,222.337,192.569,132.195,211.267,301.692,356.924,416.96,446.66,443.846,370.288,324.462,382.867,484.774,540.107
7/8/2008,RFC,480.627,407.485,317.178,322.637,176.187,197.241,228.717,247.537,182.253,303.771,188.84,164.312,187.387,240.101,181.335,117.693,98.337,94.352,124.228,149.041,163.833,248.991,296.011,357.559
7/9/2008,RFC,378.589,369.757,354.039,399.06,462.375,472.493,399.437,429.985,365.439,283.154,252.608,264.733,258.413,232.029,177.658,174.979,169.628,144.687,115.355,110.465,128.325,163.644,221.637,245.566
7/10/2008,RFC,278.535,311.655,318.171,288.233,232.288,214.41,244.06,252.823,203.419,161.692,186.539,287.658,331.218,365.025,356.465,356.634,328.859,339.199,205.744,127.225,146.77,216.228,203.528,340.746
7/11/2008,RFC,418.639,409.121,440.184,443.263,374.655,326.826,250.376,215.351,118.262,38.03,15.283,15.408,29.638,36.315,121.839,281.288,240.792,165.358,186.599,149.429,180.065,300.962,378.889,412.285
7/12/2008,RFC,379.306,390.07,519.275,594.27,531.669,384.326,244.383,278.921,254.946,71.912,29.367,72.953,48.931,80.807,80.184,178.994,264.315,350.188,181.246,285.049,303.93,212.15,241.042,252.472
7/13/2008,RFC,335.428,372.271,395.927,414.084,472.679,483.611,505.363,471.183,347.32,260.61,226.024,229.825,343.677,431.26,503.15,607.947,629.874,580.765,506.233,432.81,318.091,278.147,293.682,328.305
7/14/2008,RFC,336.638,339.103,368.829,358.068,305.901,213.536,156.172,101.535,76.114,19.106,11.145,43.408,66.925,71.803,63.811,62.201,63.919,61.456,53.406,26.8,31.122,66.452,97.107,134.424
7/15/2008,RFC,158.056,210.528,266.975,290.5,278.356,271.332,236.868,200.975,153.173,76.992,58.418,64.026,81.191,138.824,182.347,233.894,259.383,265.853,246.596,214.859,181.245,196.257,181.33,174.417
7/16/2008,RFC,205.289,260.846,276.534,269.643,226.24,203.682,184.95,180.529,123.336,46.495,17.585,25.443,26.359,49.445,70.535,114.803,144.242,139.312,101.867,45.768,39.72,50.27,82.525,108.52
7/17/2008,RFC,149.296,261.24,296.26,329.69,324.269,331.504,289.761,229.86,147.574,47.306,45.392,100.524,129.217,120.285,105.281,111.086,136.283,132.692,114.369,103.95,131.484,202.422,267.716,245.835
7/18/2008,RFC,289.996,365.391,364.891,354.965,301.002,234.879,237.096,199.161,137.562,77.289,53.263,40.269,41.451,65.899,74.568,75.085,53.027,46.021,26.152,22.215,23.758,41.843,70.62,76.294
7/19/2008,RFC,122.611,141.803,161.085,191.099,111.442,86.148,82.579,79.133,57.522,64.36,108.484,86.785,131.011,158.573,134.16,122.706,118.168,126.997,91.206,68.14,69.436,61.547,40.242,49.792
7/20/2008,RFC,105.175,267.161,339.915,271.245,167.281,232.379,260.797,229.15,193.24,132.597,118.353,128.837,182.42,186.007,176.5,164.988,192.935,182.35,134.433,162.531,144.352,103.785,113.949,144.483
7/21/2008,RFC,141.085,108.091,104.54,109.224,84.013,63.471,71.645,281.561,343.595,268.071,111.565,101.833,123.574,128.585,92.632,84.861,113.789,86.033,39.067,39.853,90.122,200.451,243.495,297.711
7/22/2008,RFC,97.307,80.741,90.349,94.65,100.173,148.621,150.709,262.456,203.045,89.819,21.372,43.338,71.751,66.907,71.886,87.914,107.829,79.131,110.088,113.441,95.845,86.12,182.399,239.744
7/23/2008,RFC,176.412,140.78,176.344,192.46,252.29,296.922,325.574,264.072,161.441,86.185,67.802,45.318,63.104,62.712,71.576,70.35,89.714,122.058,100.697,52.954,43.114,110.881,172.789,187.666
7/24/2008,RFC,178.974,183.447,179.439,186.483,175.323,187.972,158.485,162.971,153.739,124.83,127.689,117.069,97.82,106.106,198.967,206.944,168.101,198.121,197.306,125.564,113.114,83.721,113.982,148.107
7/25/2008,RFC,144.804,181.323,219.63,233.968,202.616,175.459,187.208,132.407,38.508,12.476,2.75,1.963,7.414,7.541,10.746,16.344,27.997,21.554,8.846,11.134,18.771,26.024,42.657,70.428
7/26/2008,RFC,102.317,138.963,190.172,207.193,209.846,206.496,197.576,192.078,128.746,93.361,107.43,96.599,116.194,131.149,164.846,175.814,181.569,177.36,179.67,138.333,144.418,203.559,186.712,159.293
7/27/2008,RFC,174.896,189.862,170.819,160.447,141.981,115.376,112.906,124.725,79.202,70.482,37.286,59.876,121.804,165.42,205.966,237.788,240.29,163.21,102.245,60.278,82.282,139.803,187.91,237.678
7/28/2008,RFC,120.973,54.025,43.381,47.274,65.097,77.569,89.98,72.785,60.393,31.017,16.696,17.82,24.681,19.271,15.517,20.366,24.906,23.717,19.817,37.791,40.145,32.243,34.651,64.532
7/29/2008,RFC,73.69,56.447,61.065,64.384,56.029,52.264,36.062,20.498,8.749,9.348,20.876,44.968,73.117,90.527,101.62,129.096,103.866,93.149,104.73,160.828,281.726,311.738,88.494,28.183
7/30/2008,RFC,128.107,170.238,161.747,152.827,209.957,225.413,249.11,256.188,241.242,176.341,119.629,50.142,54.314,123.702,163.224,250.099,207.307,192.133,229.849,227.613,197.289,210.151,258.199,342.202
7/31/2008,RFC,337.122,308.624,303.026,246.907,271.487,236.483,241.338,163.641,95.617,62.027,57.015,57.967,63.999,80.878,157.298,118.255,110.441,188.406,191.574,117.268,228.164,259.126,222.33,189.054
8/1/2008,RFC,131.703,170.377,294.335,317.09,290.819,234.311,174.176,151.034,94.495,74.715,77.14,91.302,102.307,108.133,101.93,93.811,66.28,53.08,56.999,65.843,105.175,111.553,173.94,196.249
8/2/2008,RFC,236.271,288.008,296.585,302.703,196.736,207.236,215.521,195.529,130.306,89.405,81.871,81.301,97.441,102.582,127.281,114.172,107.576,106.348,137.592,92.975,87.889,149.38,184.22,184.406
8/3/2008,RFC,177.514,134.457,117.353,125.726,122.187,114.169,129.854,158.483,147.905,118.554,176.042,217.008,246.481,98.809,146.001,176.885,228.47,228.892,229.973,227.625,235.146,333.126,347.957,300.665
8/4/2008,RFC,294.118,342.691,400.763,350.037,338.227,358.783,356.012,330.38,290.912,167.818,117.733,114.05,159.791,163.12,233.65,244.382,240.734,259.813,335.931,342.901,312.672,237.272,301.725,254.517
8/5/2008,RFC,169.712,202.47,239.973,234.839,185.492,245.31,324.126,415.431,280.367,257.214,167.941,158.363,233.207,169.033,171.653,232.14,212.631,182.825,162.825,129.826,141.033,186.059,198.33,209.481
8/6/2008,RFC,216.359,238.354,270.711,277.817,277.362,264.908,226.165,266.999,260.974,154.076,125.215,150.086,176.415,189.2,209.522,228.54,232.445,233.323,186.26,200.741,213.376,250.702,292.879,268.62
8/7/2008,RFC,329.368,415.381,452.07,444.875,387.621,385.253,397,339.928,244.117,132.869,134.24,139.858,186.671,199.64,264.01,343.387,334.071,314.076,296.433,189.76,162.072,209.529,244.614,259.74
8/8/2008,RFC,187.231,124.352,124.492,129.937,166.49,150.183,128.868,112.25,103.431,119.747,134.408,142.229,147.271,169.616,198.408,204.469,194.302,213.356,189.722,160.691,198.035,187.03,173.852,162.677
8/9/2008,RFC,154.245,137.045,155.952,136.769,155.471,184.707,146.472,183.304,167.225,152.384,153.817,125.365,90.817,96.076,93.834,160.279,180.116,169.474,117.352,64.352,109.47,167.422,189.045,216.181
8/10/2008,RFC,311.726,342.851,374.349,341.728,344.604,353.595,409.997,358.157,261.633,197.799,208.127,159.157,121.307,118.513,190.114,241.975,234.272,173.092,151.019,109.918,110.083,159.838,253.288,232.332
8/11/2008,RFC,172.69,123.906,77.146,57.702,58.146,85.918,120.807,191.709,193.489,119.522,118.816,124.504,128.572,109.053,102.673,118.778,123.951,114.234,114.215,124.641,127.991,146.428,180.68,207.202
8/12/2008,RFC,197.513,172.759,164.667,183.814,170.596,172.191,168.982,150.148,133.327,113.873,88.021,80.608,75.722,45.424,42.721,50.061,45.514,35.497,24.382,17.017,15.371,12.518,15.588,9.959
8/13/2008,RFC,7.927,6.78,20.786,23.821,29.331,29.001,28.889,29.339,23.371,15.939,15.326,15.98,13.177,8.271,5.319,6.361,4.847,17.223,27.475,79.718,40.94,35.982,42.501,70.879
8/14/2008,RFC,49.649,70.726,95.27,96.478,107.461,135.938,94.361,39.684,18.242,11.569,9.718,8.095,12.315,20.279,26.337,29.778,39.426,26.868,27.82,29.658,53.491,92.125,125.624,202.305
8/15/2008,RFC,283.53,234.181,162.809,132.044,122.842,192.352,161.832,119.642,105.861,29.25,13.686,21.367,40.899,73.113,82.081,76.746,47.91,49.875,89.621,121.867,177.684,199.17,140.438,135.316
8/16/2008,RFC,88.503,51.181,46.118,40.138,37.54,70.534,102.072,69.299,54.086,44.985,41.24,38.099,44.504,43.25,47.774,51.414,65.919,62.358,60.727,61.099,74.238,76.018,94.233,119.284
8/17/2008,RFC,133.357,108.791,98.621,88.461,83.774,94.581,121.636,122.575,92.747,79.76,52.751,67.995,89.072,94.066,89.426,73.956,66.034,66.948,57.556,54.655,74.542,118.69,139.909,184.57
8/18/2008,RFC,229.306,220.018,170.844,150.255,157.386,166.43,134.043,160.201,143.643,56.608,16.759,19.297,22.497,30.221,33.618,46.371,54.056,50.537,50.809,62.302,94.488,120.616,149.443,160.597
8/19/2008,RFC,166.402,163.558,187.52,206.137,212.184,239.014,226.817,187.843,111.141,91.411,103.742,108.783,102.129,118.403,107.495,90.371,80.786,75.645,78.272,59.88,82.599,94.281,75.852,103.653
8/20/2008,RFC,144.795,207.516,217.477,242.309,280.339,256.448,233.655,226.949,172.913,103.666,48.546,19.719,19.825,42.059,67.702,68.545,58.272,62.721,50.875,70.969,165.105,233.597,275.286,292.931
8/21/2008,RFC,275.803,284.164,315.958,327.95,298.428,256.139,232.347,234.366,178.138,111.539,85.319,51.796,56.984,129.783,140.865,119.43,185.9,243.312,169.382,193.729,270.664,316.37,324.901,339.572
8/22/2008,RFC,364.729,376.096,402.289,333.011,279.708,273.849,259.62,245.547,200.638,200.826,315.108,318.757,282.757,273.136,281.21,310.016,357.489,344.699,365.16,337.792,354.863,423.882,409.263,396.598
8/23/2008,RFC,398.608,404.519,397.67,381.754,359.721,353.767,306.053,288.107,258.44,178.765,131.302,79.495,66.132,64.124,42.034,29.506,26.959,38.342,56.165,103.004,169.584,213.246,273.498,281.024
8/24/2008,RFC,308.485,365.491,363.505,350.572,269.892,236.806,243.418,252.227,186.98,82.036,62.278,54.905,63.433,61.671,75.117,92.066,124.783,117.844,151.834,156.015,218.934,291.905,280.355,276.136
8/25/2008,RFC,403.907,383.357,287.589,239.138,211.47,215.071,294.017,338.128,285.888,146.107,118.005,137.638,162.62,189.898,218.58,241.947,225.765,218.273,246.905,256.269,305.318,417.005,475.824,438.117
8/26/2008,RFC,425.363,449.485,445.793,477.71,519.417,498.529,468.063,489.419,425.955,285.78,207.367,172.662,159.536,130.582,128.058,145.506,130.473,134.381,147.243,166.24,229.602,281.864,363.907,368.666
8/27/2008,RFC,374.619,354.938,323.35,303.195,266.872,246.093,226.217,236.773,205.519,186.694,194.059,220.369,241.956,242.62,225.357,202.411,199.613,189.934,196.34,216.033,229.325,240.631,250.281,232.265
8/28/2008,RFC,217.443,228.654,296.691,336.923,335.277,374.749,399.384,371.616,309.515,241.176,294.756,430.45,397.028,531.601,282.552,243.661,150.824,122.386,90.211,105.235,150.203,165.719,169.211,113.409
8/29/2008,RFC,128.583,135.408,93.339,84.28,162.982,90.529,84.894,106.442,87.871,81.005,104.638,85.977,35.567,32.697,34.138,42.407,62.994,67.53,73.855,76.32,99.657,128.704,81.176,35.024
8/30/2008,RFC,24.931,33.434,65.627,81.596,72.342,75.033,80.542,37.821,47.503,38.319,22.272,30.843,22.299,22.693,28.346,19.238,19.633,35.101,36.789,52.536,78.769,83.951,73.94,67.855
8/31/2008,RFC,71.364,75.153,74.485,86.872,112.562,179.298,223.294,221.13,185.27,139.287,75.412,60.496,71.812,63.778,49.988,52.3,59.717,65.854,61.859,70.592,105.865,163.893,251.048,315.363
